id,gfrid,last_modified,input_voltage,input_fault_voltage,output_voltage,max_output_current_percentage,input_frequency,battery_voltage,temp,ts,alert,utility_no_failure,battery_not_low,bypass_inactive,ups_no_failure,ups_online,no_test,shutdown_inactive,beeper_on
6659,6,18-07-2025 20:04,166,219.6,161.2117929,0,50.95144173,9.970244785,13.21533776,1692809267,1,0,0,0,0,0,0,0,0
4316,6,18-07-2025 19:56,176,219.6,283.5289373,1.668955146,67.86729784,10.06740306,49.91592282,1692622065,1,0,0,0,0,0,0,0,0
7869,6,18-07-2025 02:08,178,219.6,220,60,32.40765661,9.547561324,39.5,1692977283,1,0,0,0,0,0,0,0,0
37,6,18-07-2025 19:52,177,219.6,125.9122547,0,34.17259943,9.521225371,50.1504566,1692280001,1,0,0,0,0,0,0,0,0
8434,6,18-07-2025 00:13,170,219.6,145.761398,0,35.95722864,9.533207567,46.88633596,1693106767,1,0,0,0,0,0,0,0,0
15242,6,18-07-2025 15:26,173,219.6,254.2402754,60,40.4312099,10.21163399,43.77456115,1693672936,1,0,0,0,0,0,0,0,0
2368,6,18-07-2025 00:03,158,219.6,220,60,55.4742179,9.622710971,36.5,1692466121,1,0,0,0,0,0,0,0,0
1107,6,18-07-2025 04:46,160,219.6,220,60,40.2513635,9.705527471,40.5,1692365441,1,0,0,0,0,0,0,0,0
5846,6,18-07-2025 14:59,169,219.6,226.8549796,60,66.3134125,9.527539522,13.13769082,1692744167,1,0,0,0,0,0,0,0,0
9079,6,18-07-2025 15:31,168,219.6,220,60,48.71956906,9.673786072,39,1693158309,1,0,0,0,0,0,0,0,0
17667,6,18-07-2025 20:28,173,219.6,120.1759143,102.9208324,49.24446577,9.756223991,47.11423478,1693867695,1,0,0,0,0,0,0,0,0
16726,6,18-07-2025 15:29,174,219.6,267.5020023,105.8701868,52.13905215,9.514318907,29.71593498,1693791736,1,0,0,0,0,0,0,0,0
9218,6,18-07-2025 20:25,158,219.6,220,60,42.40138609,9.59331543,39.5,1693169349,1,0,0,0,0,0,0,0,0
4901,6,18-07-2025 19:55,178,219.6,198.6125296,60,32.4327042,9.821839054,16.51468336,1692668803,1,0,0,0,0,0,0,0,0
1832,6,18-07-2025 09:48,165,219.6,213.5190303,0,65.69846142,10.1098875,33.03862006,1692423341,1,0,0,0,0,0,0,0,0
18156,6,18-07-2025 10:37,159,219.6,181.2878887,14.3197894,45,10.12639476,55.79789812,1693906699,1,0,0,0,0,0,0,0,0
8261,6,18-07-2025 10:12,159,219.6,167.627991,0,45,10.08580228,31.61256442,1693092967,1,0,0,0,0,0,0,0,0
1476,6,18-07-2025 14:53,173,219.6,250.2289539,60,30.18199074,9.610770332,14.53703553,1692394901,1,0,0,0,0,0,0,0,0
4401,6,18-07-2025 14:51,159,219.6,220,60,68.25254761,10.03154064,36,1692628843,1,0,0,0,0,0,0,0,0
13452,6,18-07-2025 20:37,152,219.6,297.9682885,97,41.04814784,9.849420206,38.1,1693529413,1,0,0,0,0,0,0,0,0
2597,6,18-07-2025 09:48,171,219.6,166.8990534,0,55.5,10.07120645,33.15214428,1692484543,1,0,0,0,0,0,0,0,0
18072,6,18-07-2025 20:22,165,219.6,279.5974735,0,45,10.00553942,11.91770785,1693900036,1,0,0,0,0,0,0,0,0
15769,6,18-07-2025 00:20,150,219.6,268.7925369,60,66.11163047,10.15304297,48.06884027,1693715176,1,0,0,0,0,0,0,0,0
15426,6,18-07-2025 20:33,165,219.6,285.4558857,143.6804939,57.9019629,10.1609076,19.26770658,1693687756,1,0,0,0,0,0,0,0,0
3898,6,18-07-2025 00:01,171,219.6,284.8597811,119.7705561,47.3389167,10.23232357,15.0793588,1692588524,1,0,0,0,0,0,0,0,0
484,6,18-07-2025 14:52,151,219.6,271.3928225,108.1379073,50.34645756,9.943609696,59.1522675,1692315701,1,0,0,0,0,0,0,0,0
7281,6,18-07-2025 05:16,179,219.6,220,60,49.0405723,10.04268205,37.5,1692858886,1,0,0,0,0,0,0,0,0
2236,6,18-07-2025 05:00,168,219.6,190,131.8285041,41.71393089,9.842976074,16.13221906,1692455622,1,0,0,0,0,0,0,0,0
8348,6,18-07-2025 05:18,174,219.6,230.8372301,60,36.759572,10.28801083,31.64822042,1693099927,1,0,0,0,0,0,0,0,0
18593,6,18-07-2025 20:30,177,219.6,144.2255119,95,65.78164752,9.859921073,37.5,1693943300,1,0,0,0,0,0,0,0,0
4723,6,18-07-2025 20:08,166,219.6,220,60,55.91610935,9.522889663,36.5,1692654584,1,0,0,0,0,0,0,0,0
14337,6,18-07-2025 05:25,161,219.6,220,60,50.78036104,10.0025389,40,1693600392,1,0,0,0,0,0,0,0,0
17975,6,18-07-2025 10:28,156,219.6,190,26.29145214,51.34023448,9.876021937,42.03772839,1693892295,1,0,0,0,0,0,0,0,0
13041,6,18-07-2025 15:25,171,219.6,121.4851218,134.699184,45,9.860351075,13.13257599,1693496593,1,0,0,0,0,0,0,0,0
125,6,18-07-2025 15:04,167,219.6,220,60,35.98945424,9.985209163,40,1692287081,1,0,0,0,0,0,0,0,0
2281,6,18-07-2025 05:00,177,219.6,109.6709704,41.35285646,50.53859672,9.627751633,12.01998231,1692459221,1,0,0,0,0,0,0,0,0
9169,6,18-07-2025 15:28,152,219.6,220,60,63.60013882,10.24519028,39.5,1693165449,1,0,0,0,0,0,0,0,0
1829,6,18-07-2025 04:47,155,219.6,250.8662727,17.60756716,60.36638296,10.27688308,59.55177336,1692423101,1,0,0,0,0,0,0,0,0
5172,6,18-07-2025 19:50,178,219.6,276.5761906,98,60.29109698,9.925567436,38.4,1692690344,1,0,0,0,0,0,0,0,0
11579,6,18-07-2025 20:25,152,219.6,210.3008233,0,48.39209223,10.03277778,18.58987026,1693378153,1,0,0,0,0,0,0,0,0
12644,6,18-07-2025 00:26,157,219.6,214.9986728,0,38.2259219,9.751091442,29.64923112,1693463293,1,0,0,0,0,0,0,0,0
15643,6,18-07-2025 10:28,152,219.6,250,142.0393011,66.43604628,9.910665833,13.00827505,1693705096,1,0,0,0,0,0,0,0,0
18105,6,18-07-2025 05:22,154,219.6,125.4741854,5.415613142,35.50812929,10.26600011,44.76655036,1693902675,1,0,0,0,0,0,0,0,0
6015,6,18-07-2025 00:04,174,219.6,144.7281585,0,64.56835866,9.927396735,40.35942811,1692757727,1,0,0,0,0,0,0,0,0
13623,6,18-07-2025 10:24,177,219.6,220,60,58.68319923,9.606037187,37,1693543093,1,0,0,0,0,0,0,0,0
2019,6,18-07-2025 15:13,166,219.6,130.5073277,100.4137263,66.69166931,9.648041539,16.88275808,1692438282,1,0,0,0,0,0,0,0,0
8357,6,18-07-2025 15:25,169,219.6,230.9935972,0,62.58055859,9.550099263,43.6288943,1693100647,1,0,0,0,0,0,0,0,0
15594,6,18-07-2025 05:29,155,219.6,132.1441005,0,36.6226572,9.772459741,14.35643295,1693701195,1,0,0,0,0,0,0,0,0
2687,6,18-07-2025 09:48,153,219.6,254.3057571,0,45,9.778420652,15.81406103,1692491746,1,0,0,0,0,0,0,0,0
17615,6,18-07-2025 10:34,220,219.6,225,60,50,11.2,11.62078296,1693863556,1,0,0,0,0,0,0,0,0
2335,6,18-07-2025 15:06,220,219.6,225,60,50,11.1,56.24881858,1692463480,1,0,0,0,0,0,0,0,0
9428,6,18-07-2025 00:27,220,219.6,225,60,50,11,37,1693186150,1,0,0,0,0,0,0,0,0
16772,6,18-07-2025 15:28,220,219.6,225,60,50,10.9,19.75036229,1693795396,1,0,0,0,0,0,0,0,0
11534,6,18-07-2025 20:30,220,219.6,225,60,50,10.8,17.78269619,1693374492,1,0,0,0,0,0,0,0,0
2415,6,18-07-2025 04:55,220,219.6,225,60,50,10.7,30.68147428,1692469901,1,0,0,0,0,0,0,0,0
12062,6,18-07-2025 05:23,220,219.6,225,60,50,10.6,52.64373391,1693416733,1,0,0,0,0,0,0,0,0
12250,6,18-07-2025 15:29,220,219.6,225,60,50,10.5,53.27210903,1693431853,1,0,0,0,0,0,0,0,0
11083,6,18-07-2025 20:16,220,219.6,225,60,50,10.4,30.91224212,1693338371,1,0,0,0,0,0,0,0,0
8175,6,18-07-2025 15:17,220,219.6,225,60,50,10.3,10.29200923,1693086187,1,0,0,0,0,0,0,0,0
9986,6,18-07-2025 00:14,236.6550957,219.6,189,9.324304459,31.37407893,15.22628599,11.57781066,1693250771,1,0,0,0,0,0,0,0,0
2878,6,18-07-2025 20:17,234.9845048,219.6,180,144.2338299,64.88212154,8.486134568,29.81323232,1692506985,1,0,0,0,0,0,0,0,0
11039,6,18-07-2025 20:21,220,219.6,225,60,50,11.2,37.2,1693334891,1,0,0,0,0,0,0,0,0
18499,6,18-07-2025 15:30,220,219.6,225,60,50,11.2,34.225925,1693935739,1,0,0,0,0,0,0,0,0
17135,6,18-07-2025 20:21,220,219.6,225,60,50,11.2,55.87525775,1693824435,1,0,0,0,0,0,0,0,0
15507,6,18-07-2025 10:21,220,219.6,225,60,50,11.2,36.6,1693694176,1,0,0,0,0,0,0,0,0
11922,6,18-07-2025 00:23,220,219.6,225,60,50,11.1,51.82280371,1693405634,1,0,0,0,0,0,0,0,0
10804,6,18-07-2025 05:51,220,219.6,225,60,50,11,32.92793761,1693316110,1,0,0,0,0,0,0,0,0
4720,6,18-07-2025 19:50,220,219.6,225,60,50,10.9,26.20430455,1692654343,1,0,0,0,0,0,0,0,0
15501,6,18-07-2025 00:26,220,219.6,225,60,50,10.8,51.12447703,1693693696,1,0,0,0,0,0,0,0,0
8946,6,18-07-2025 20:20,220,219.6,225,60,50,10.7,32.67129164,1693147630,1,0,0,0,0,0,0,0,0
13258,6,18-07-2025 05:24,220,219.6,225,60,50,10.6,39.5,1693513932,1,0,0,0,0,0,0,0,0
19046,6,18-07-2025 20:35,220,219.6,225,60,50,10.5,19.63647943,1693979358,1,0,0,0,0,0,0,0,0
489,6,18-07-2025 19:57,220,219.6,225,60,50,10.4,50.22292538,1692316120,1,0,0,0,0,0,0,0,0
12560,6,18-07-2025 10:17,220,219.6,225,60,50,10.3,44.57474703,1693456574,1,0,0,0,0,0,0,0,0
4933,6,18-07-2025 00:00,220,219.6,225,60,50,10.3,57.65214357,1692671324,1,0,0,0,0,0,0,0,0
14930,6,18-07-2025 15:39,220,219.6,225,60,50,11.2,48.89430903,1693647916,1,0,0,0,0,0,0,0,0
2786,6,18-07-2025 19:54,220,219.6,225,60,50,11.2,19.35537614,1692499604,1,0,0,0,0,0,0,0,0
1110,6,18-07-2025 05:05,220,219.6,225,60,50,11.1,18.06959877,1692365681,1,0,0,0,0,0,0,0,0
16760,6,18-07-2025 00:27,220,219.6,225,60,50,11,25.71183041,1693794436,1,0,0,0,0,0,0,0,0
7515,6,18-07-2025 19:52,220,219.6,225,60,50,10.9,26.93467296,1692877607,1,0,0,0,0,0,0,0,0
16449,6,18-07-2025 05:21,220,219.6,225,60,50,10.8,41.06692309,1693769536,1,0,0,0,0,0,0,0,0
7840,6,18-07-2025 22:12,220,219.6,225,60,50,10.7,58.87341542,1692974942,1,0,0,0,0,0,0,0,0
12119,6,18-07-2025 20:30,220,219.6,225,60,50,10.6,46.79182436,1693421293,1,0,0,0,0,0,0,0,0
9730,6,18-07-2025 15:35,220,219.6,225,60,50,10.5,34.12548925,1693230311,1,0,0,0,0,0,0,0,0
14797,6,18-07-2025 20:32,220,219.6,225,60,50,10.4,19.61366014,1693637296,1,0,0,0,0,0,0,0,0
10082,6,18-07-2025 05:27,220,219.6,225,60,50,10.3,26.99044279,1693258450,1,0,0,0,0,0,0,0,0
6166,6,18-07-2025 20:08,239.5976048,219.6,180,149.6233793,43.76556789,15.2036694,11.97973345,1692769786,1,0,0,0,0,0,0,0,0
10001,6,18-07-2025 20:15,221.7387583,219.6,183,60,66.4879802,10.6,29.78917288,1693251969,1,0,0,0,0,0,0,0,0
2639,6,18-07-2025 04:49,220,219.6,225,60,50,11.2,43.765862,1692487903,1,0,0,0,0,0,0,0,0
13976,6,18-07-2025 00:25,220,219.6,225,60,50,11.1,59.62011435,1693571293,1,0,0,0,0,0,0,0,0
11569,6,18-07-2025 05:35,220,219.6,225,60,50,11,29.39542629,1693377312,1,0,0,0,0,0,0,0,0
10085,6,18-07-2025 10:26,220,219.6,225,60,50,11.2,25.80712601,1693258689,1,0,0,0,0,0,0,0,0
3169,6,18-07-2025 08:36,220,219.6,225,60,50,11.1,47.27043667,1692530264,1,0,0,0,0,0,0,0,0
2011,6,18-07-2025 05:03,220,219.6,225,60,50,11,15.07779028,1692437621,1,0,0,0,0,0,0,0,0
10669,6,18-07-2025 05:34,220,219.6,225,60,50,10.9,37.5,1693305310,1,0,0,0,0,0,0,0,0
16586,6,18-07-2025 05:34,220,219.6,225,60,50,10.8,40.86652363,1693780456,1,0,0,0,0,0,0,0,0
15814,6,18-07-2025 00:21,220,219.6,225,60,50,10.7,48.91143801,1693718776,1,0,0,0,0,0,0,0,0
2506,6,18-07-2025 05:00,220,219.6,225,60,50,10.6,38.4,1692477224,1,0,0,0,0,0,0,0,0
19483,6,18-07-2025 10:24,220,219.6,225,60,50,10.5,14.95149798,1694014340,1,0,0,0,0,0,0,0,0
8165,6,18-07-2025 00:25,220,219.6,225,60,50,10.4,42.08020785,1693085347,1,0,0,0,0,0,0,0,0
6829,6,18-07-2025 05:03,220,219.6,225,60,50,10.3,36.5,1692822827,1,0,0,0,0,0,0,0,0
13347,6,18-07-2025 00:39,220,219.6,225,60,50,10.3,12.60764009,1693521013,1,0,0,0,0,0,0,0,0
6741,6,18-07-2025 09:58,237.7868401,219.6,206,114.1880747,32.91417228,7.795899519,29.79861739,1692815807,1,0,0,0,0,0,0,0,0
10532,6,18-07-2025 05:21,220.8783948,219.6,206,37.75298081,52.73564827,15.95490221,15.43552932,1693294390,1,0,0,0,0,0,0,0,0
5619,6,18-07-2025 14:52,214.4355265,219.6,197,60,49.46316456,11,49.00612285,1692726104,1,0,0,0,0,0,0,0,0
17703,6,18-07-2025 10:21,238.6341132,219.6,189,134.6841961,63.11824061,12,11.49810976,1693870575,1,0,0,0,0,0,0,0,0
9383,6,18-07-2025 00:33,230.0823266,219.6,191,113.1774482,50.35467212,12,25.44862626,1693182551,1,0,0,0,0,0,0,0,0
9170,6,18-07-2025 15:34,211.3824727,219.6,181,60,55.32025633,12,53.94662641,1693165511,1,0,0,0,0,0,0,0,0
9385,6,18-07-2025 05:14,220,219.6,225,60,50,11.2,12.30504136,1693182729,1,0,0,0,0,0,0,0,0
15064,6,18-07-2025 15:32,220,219.6,225,60,50,11.1,10.64066054,1693658656,1,0,0,0,0,0,0,0,0
3100,6,18-07-2025 16:57,220,219.6,225,60,50,11,33.77868397,1692524744,1,0,0,0,0,0,0,0,0
17560,6,18-07-2025 00:23,220,219.6,225,60,50,10.9,55.31099514,1693859175,1,0,0,0,0,0,0,0,0
2640,6,18-07-2025 04:54,220,219.6,225,60,50,10.8,39.5,1692487964,1,0,0,0,0,0,0,0,0
7954,7,18-07-2025 23:14,220,219.6,225,60,50,10.7,39.5,1693047126,1,0,0,0,0,0,0,0,0
34,6,18-07-2025 14:57,220,219.6,225,60,50,11.2,46.68424017,1692279761,1,0,0,0,0,0,0,0,0
11924,6,18-07-2025 00:35,220,219.6,225,60,50,11.1,17.07733491,1693405812,1,0,0,0,0,0,0,0,0
5436,6,18-07-2025 09:56,220,219.6,225,60,50,11,15.06214476,1692711463,1,0,0,0,0,0,0,0,0
9078,6,18-07-2025 15:25,220,219.6,225,60,50,10.9,26.44293801,1693158190,1,0,0,0,0,0,0,0,0
9866,6,18-07-2025 20:15,220,219.6,225,60,50,10.8,55.18153723,1693241170,1,0,0,0,0,0,0,0,0
3172,6,18-07-2025 13:27,220,219.6,225,60,50,10.7,37,1692530504,1,0,0,0,0,0,0,0,0
18771,6,18-07-2025 15:35,220,219.6,225,60,50,10.6,46.0368615,1693957459,1,0,0,0,0,0,0,0,0
19405,6,18-07-2025 20:23,220,219.6,225,60,50,10.5,16.15750209,1694007979,1,0,0,0,0,0,0,0,0
17302,6,18-07-2025 15:35,220,219.6,225,60,50,10.4,11.90164312,1693838596,1,0,0,0,0,0,0,0,0
11073,6,18-07-2025 05:22,220,219.6,225,60,50,10.3,39,1693337589,1,0,0,0,0,0,0,0,0
5249,6,18-07-2025 00:03,220,219.6,225,60,50,10.3,36.5,1692696524,1,0,0,0,0,0,0,0,0
4402,6,18-07-2025 14:57,215.7207436,219.6,184,0,67.17570656,14.99342145,52.32144544,1692628904,1,0,0,0,0,0,0,0,0
19299,6,18-07-2025 00:25,220,219.6,225,60,50,11.2,36.3,1693999578,1,0,0,0,0,0,0,0,0
15233,6,18-07-2025 00:38,220,219.6,225,60,50,11.1,13.0389138,1693672215,1,0,0,0,0,0,0,0,0
3583,6,18-07-2025 00:07,220,219.6,225,60,50,11,11.06957192,1692563383,1,0,0,0,0,0,0,0,0
849,6,18-07-2025 19:51,220,219.6,225,60,50,10.9,38,1692344861,1,0,0,0,0,0,0,0,0
10346,6,18-07-2025 00:15,220,219.6,225,60,50,10.8,11.62868074,1693279570,1,0,0,0,0,0,0,0,0
11209,6,18-07-2025 05:29,220,219.6,225,60,50,10.7,38.4,1693348511,1,0,0,0,0,0,0,0,0
11396,6,18-07-2025 15:37,220,219.6,225,60,50,11.2,40.83305628,1693363453,1,0,0,0,0,0,0,0,0
17124,6,18-07-2025 05:28,220,219.6,225,60,50,11.1,38.7,1693823536,1,0,0,0,0,0,0,0,0
19942,6,18-07-2025 15:35,220,219.6,225,60,50,11.2,31.08328693,1694050999,1,0,0,0,0,0,0,0,0
14663,6,18-07-2025 20:24,220,219.6,225,60,50,11.1,57.10633795,1693626434,1,0,0,0,0,0,0,0,0
3672,6,18-07-2025 00:01,220,219.6,225,60,50,11,12.25517408,1692570523,1,0,0,0,0,0,0,0,0
6874,6,18-07-2025 05:03,220,219.6,225,60,50,11.2,15.07721787,1692826427,1,0,0,0,0,0,0,0,0
17705,6,18-07-2025 10:33,220,219.6,225,60,50,11.1,37,1693870696,1,0,0,0,0,0,0,0,0
6209,6,18-07-2025 19:57,220,219.6,225,60,50,11,42.23593475,1692773207,1,0,0,0,0,0,0,0,0
4268,6,18-07-2025 14:55,220,219.6,225,60,50,10.9,11.4416196,1692618104,1,0,0,0,0,0,0,0,0
6206,6,18-07-2025 15:03,220,219.6,225,60,50,10.8,49.53470888,1692772967,1,0,0,0,0,0,0,0,0
17877,6,18-07-2025 00:27,220,219.6,225,60,50,10.7,40.5,1693884435,1,0,0,0,0,0,0,0,0
1691,6,18-07-2025 04:58,220,219.6,225,60,50,10.6,55.21175874,1692412060,1,0,0,0,0,0,0,0,0
12164,6,18-07-2025 20:29,220,219.6,225,60,50,10.5,41.72387066,1693424892,1,0,0,0,0,0,0,0,0
14345,6,18-07-2025 15:32,220,219.6,225,60,50,11.2,46.61693497,1693600993,1,0,0,0,0,0,0,0,0
10263,6,18-07-2025 05:32,220,219.6,225,60,50,11.1,15.29555336,1693272910,1,0,0,0,0,0,0,0,0
18909,6,18-07-2025 20:30,220,219.6,225,60,50,11,10.7037896,1693968500,1,0,0,0,0,0,0,0,0
19133,6,18-07-2025 15:41,220,219.6,225,60,50,10.9,54.81533347,1693986318,1,0,0,0,0,0,0,0,0
4227,6,18-07-2025 19:56,220,219.6,225,60,50,11.2,57.17737765,1692614864,1,0,0,0,0,0,0,0,0
1516,6,18-07-2025 05:04,220,219.6,225,60,50,11.1,53.36383207,1692398080,1,0,0,0,0,0,0,0,0
12905,6,18-07-2025 10:41,220,219.6,225,60,50,11,12.03355336,1693485614,1,0,0,0,0,0,0,0,0
12947,6,18-07-2025 10:17,220,219.6,225,60,50,10.9,52.8643793,1693488972,1,0,0,0,0,0,0,0,0
5805,6,18-07-2025 20:03,220,219.6,225,60,50,10.8,10.50494542,1692740866,1,0,0,0,0,0,0,0,0
930,6,18-07-2025 09:46,220,219.6,225,60,50,10.7,42.23456739,1692351341,1,0,0,0,0,0,0,0,0
4806,6,18-07-2025 10:09,220,219.6,225,60,50,10.6,10.68397447,1692661185,1,0,0,0,0,0,0,0,0
9722,6,18-07-2025 05:33,220,219.6,225,60,50,10.5,39.5,1693229710,1,0,0,0,0,0,0,0,0
5429,6,18-07-2025 00:02,220,219.6,225,60,50,10.4,43.16251116,1692710863,1,0,0,0,0,0,0,0,0
9352,6,18-07-2025 20:20,220,219.6,225,60,50,10.3,25.83491363,1693180089,1,0,0,0,0,0,0,0,0
1693,6,18-07-2025 05:09,210.1948735,219.6,202,60,51.16146263,10.7,19.95600052,1692412180,1,0,0,0,0,0,0,0,0
11703,6,18-07-2025 10:17,236.6042834,219.6,188,0,42.28521466,15.65083035,56.67778821,1693388173,1,0,0,0,0,0,0,0,0
530,6,18-07-2025 14:59,221.5850971,219.6,204,0,47.39899468,7.55027348,19.8937636,1692319361,1,0,0,0,0,0,0,0,0
6211,6,18-07-2025 20:09,230.2577016,219.6,201,0,38.86499793,7.24978744,41.45115376,1692773387,1,0,0,0,0,0,0,0,0
11119,6,18-07-2025 05:28,213.4302703,219.6,204,94.7468079,67.28831566,15.20428524,12.91483243,1693341250,1,0,0,0,0,0,0,0,0
17034,6,18-07-2025 05:21,226.5515077,219.6,198,114.5428697,32.04088559,14.40857534,55.52389327,1693816276,1,0,0,0,0,0,0,0,0
8482,6,18-07-2025 00:24,216.0679975,219.6,199,90,61.43332151,11.8,36,1693110548,1,0,0,0,0,0,0,0,0
16193,6,18-07-2025 20:34,220.5752873,219.6,191,0,47.18489339,14.52167584,29.61072841,1693748955,1,0,0,0,0,0,0,0,0
17291,6,18-07-2025 00:33,235.1408772,219.6,205,60,44.41213352,11.5,37.5,1693837756,1,0,0,0,0,0,0,0,0
8302,6,18-07-2025 05:13,212.9720132,219.6,202,0,63.78245515,7.591439312,19.61685791,1693096267,1,0,0,0,0,0,0,0,0
17751,6,18-07-2025 10:34,239.3217702,219.6,184,75.55805612,36.02074142,12,12.92267934,1693874356,1,0,0,0,0,0,0,0,0
7330,6,18-07-2025 10:09,210.3475116,219.6,202,97.88974419,45,10.2,51.33318372,1692862787,1,0,0,0,0,0,0,0,0
9948,6,18-07-2025 10:15,220,219.6,225,60,50,11.2,18.44419287,1693247771,1,0,0,0,0,0,0,0,0
7285,6,18-07-2025 10:13,220,219.6,225,60,50,11.1,36.5,1692859188,1,0,0,0,0,0,0,0,0
10093,6,18-07-2025 20:27,220,219.6,225,60,50,11,29.19520522,1693259349,1,0,0,0,0,0,0,0,0
1921,6,18-07-2025 05:01,220,219.6,225,60,50,10.9,54.91506504,1692430421,1,0,0,0,0,0,0,0,0
18402,6,18-07-2025 05:29,220,219.6,225,60,50,10.8,11.63652677,1693928000,1,0,0,0,0,0,0,0,0
5925,6,18-07-2025 00:10,220,219.6,225,60,50,10.7,13.11183319,1692750587,1,0,0,0,0,0,0,0,0
12859,6,18-07-2025 10:30,220,219.6,225,60,50,10.6,51.07552685,1693481953,1,0,0,0,0,0,0,0,0
19434,6,18-07-2025 00:29,220,219.6,225,60,50,10.5,28.73600361,1694010379,1,0,0,0,0,0,0,0,0
5210,6,18-07-2025 09:56,220,219.6,225,60,50,10.4,36.3,1692693403,1,0,0,0,0,0,0,0,0
12705,6,18-07-2025 20:29,220,219.6,225,60,50,10.3,11.44561164,1693468153,1,0,0,0,0,0,0,0,0
6701,6,18-07-2025 15:17,227.9062957,219.6,189,0,55.5,10.2,26.59057983,1692812626,1,0,0,0,0,0,0,0,0
18813,6,18-07-2025 10:42,213.2261579,219.6,184,96.24408073,38.1353571,14.8791544,40.48626577,1693960819,1,0,0,0,0,0,0,0,0
5935,6,18-07-2025 14:57,230.3059249,219.6,206,0,34.54412757,8.607790601,27.83165974,1692751367,1,0,0,0,0,0,0,0,0
6513,6,18-07-2025 05:14,233.1957723,219.6,180,47.8668839,62.93657447,12,59.33079945,1692797627,1,0,0,0,0,0,0,0,0
11034,6,18-07-2025 15:16,236.9325195,219.6,192,137.2921845,43.37564143,13.35619271,11.23767739,1693334470,1,0,0,0,0,0,0,0,0
19897,6,18-07-2025 15:35,236.3411473,219.6,202,62.09025584,30.62687375,14.20056701,42.31279456,1694047399,1,0,0,0,0,0,0,0,0
13119,6,18-07-2025 00:18,225.5631985,219.6,202,118.5254179,55.5,10.2,17.16950203,1693502773,1,0,0,0,0,0,0,0,0
2108,6,18-07-2025 15:00,236.2593443,219.6,187,0,66.79225277,14.6187445,50.41924552,1692445361,1,0,0,0,0,0,0,0,0
15417,6,18-07-2025 10:20,217.8868812,219.6,196,0,52.31378285,7.314157911,31.55420337,1693687034,1,0,0,0,0,0,0,0,0
10135,6,18-07-2025 15:32,230.7738942,219.6,197,60,34.35273667,11.5,40,1693262709,1,0,0,0,0,0,0,0,0
1515,6,18-07-2025 04:58,220,219.6,225,60,50,11.2,53.35367743,1692398021,1,0,0,0,0,0,0,0,0
17708,6,18-07-2025 15:27,220,219.6,225,60,50,11.1,36.9,1693870936,1,0,0,0,0,0,0,0,0
11122,6,18-07-2025 10:21,220,219.6,225,60,50,11,19.17051593,1693341489,1,0,0,0,0,0,0,0,0
5707,6,18-07-2025 10:03,220,219.6,225,60,50,10.9,56.06884191,1692733064,1,0,0,0,0,0,0,0,0
17979,6,18-07-2025 15:27,220,219.6,225,60,50,10.8,37.5,1693892596,1,0,0,0,0,0,0,0,0
15691,6,18-07-2025 15:27,220,219.6,225,60,50,10.7,17.1357243,1693708936,1,0,0,0,0,0,0,0,0
11847,6,18-07-2025 20:26,220,219.6,225,60,50,10.6,13.49713523,1693399633,1,0,0,0,0,0,0,0,0
13213,6,18-07-2025 05:24,220,219.6,225,60,50,10.5,37.5,1693510393,1,0,0,0,0,0,0,0,0
11981,6,18-07-2025 15:36,220,219.6,225,60,50,10.4,31.49823511,1693410314,1,0,0,0,0,0,0,0,0
5616,6,18-07-2025 09:56,220,219.6,225,60,50,10.3,27.03966253,1692725863,1,0,0,0,0,0,0,0,0
11533,6,18-07-2025 20:24,220,219.6,225,60,50,10.3,58.18941284,1693374432,1,0,0,0,0,0,0,0,0
7682,6,18-07-2025 00:04,220,219.6,225,60,50,11.2,12.52187018,1692890927,1,0,0,0,0,0,0,0,0
17395,6,18-07-2025 20:28,220,219.6,225,60,50,11.1,51.28286798,1693846036,1,0,0,0,0,0,0,0,0
10858,6,18-07-2025 20:21,220,219.6,225,60,50,11,31.9712055,1693320430,1,0,0,0,0,0,0,0,0
13351,6,18-07-2025 10:19,220,219.6,225,60,50,11.2,36.9,1693521373,1,0,0,0,0,0,0,0,0
10303,6,18-07-2025 00:27,220,219.6,225,60,50,11.1,12.44723544,1693276150,1,0,0,0,0,0,0,0,0
11878,6,18-07-2025 00:29,220,219.6,225,60,50,11.2,10.53506454,1693402153,1,0,0,0,0,0,0,0,0
5934,6,18-07-2025 14:51,220,219.6,225,60,50,11.2,52.88903638,1692751307,1,0,0,0,0,0,0,0,0
11211,6,18-07-2025 10:23,220,219.6,225,60,50,11.1,28.86865226,1693348689,1,0,0,0,0,0,0,0,0
5523,6,18-07-2025 05:03,220,219.6,225,60,50,11,34.23921601,1692718424,1,0,0,0,0,0,0,0,0
11442,6,18-07-2025 20:18,220,219.6,225,60,50,10.9,18.88609064,1693367172,1,0,0,0,0,0,0,0,0
5264,6,18-07-2025 20:02,220,219.6,225,60,50,10.8,51.45664339,1692697724,1,0,0,0,0,0,0,0,0
18673,6,18-07-2025 05:37,220,219.6,225,60,50,11.2,13.05388694,1693949658,1,0,0,0,0,0,0,0,0
14340,6,18-07-2025 10:19,220,219.6,225,60,50,11.1,38.4,1693600633,1,0,0,0,0,0,0,0,0
14428,6,18-07-2025 05:37,220,219.6,225,60,50,11,59.47926779,1693607713,1,0,0,0,0,0,0,0,0
