last_modified,battery_voltage,input_voltage,output_voltage,input_frequency,max_output_current_percentage,temp,iso_anomaly,iso_score,failure_iso
2025-07-18 05:23:00,10.3,160.0,126.0468421,30.17845223,107.8383151,59.51193968,1.0,0.006723719361298619,Normal
2025-07-18 00:27:00,10.3,160.0,251.7463829,58.73559081,0.0,18.34883072,1.0,0.017259190267863822,Normal
2025-07-18 21:16:00,10.3,160.0,111.3356035,30.94642925,0.0,28.12643933,1.0,0.004670372044213722,Normal
2025-07-18 10:36:00,10.3,270.0,254.7470832,69.53907078,135.0252259,40.07089028,1.0,0.02785186474847845,Normal
2025-07-18 20:42:00,10.3,270.0,232.6269915,67.74525136,73.40906013,33.78394993,1.0,0.00308419558526829,Normal
2025-07-18 15:02:00,10.3,270.0,219.8845086,48.6334947,145.8583937,14.48385424,1.0,0.01955400711331018,Normal
2025-07-18 05:04:00,10.3,270.0,223.1673248,63.00182924,112.4213141,14.44546091,1.0,0.019676919114471003,Normal
2025-07-18 15:23:00,10.3,160.0,235.3583136,32.47400003,24.49155748,12.67854203,1.0,0.023985182954853357,Normal
2025-07-18 15:43:00,10.3,270.0,283.6378896,32.46367481,128.8491624,12.05177182,1.0,0.014645994083945624,Normal
2025-07-18 00:07:00,10.3,160.0,157.0707345,30.32654721,137.3208797,13.1228163,1.0,0.0014417821285050425,Normal
2025-07-18 20:23:00,10.3,270.0,146.0616623,52.31844067,136.7998804,10.90447482,-1.0,-0.010821769098768808,Input Voltage Instability
2025-07-18 05:31:00,10.3,160.0,143.2892287,39.60845973,123.6829102,10.65757371,-1.0,-0.02128092715169705,Input Frequency Fault
2025-07-18 05:29:00,10.3,270.0,129.1891431,66.27989346,113.129002,13.38529918,-1.0,-0.05740444567389519,Input Frequency Fault
2025-07-18 20:24:00,10.3,270.0,250.1987037,33.55482232,115.2887639,13.26500641,-1.0,-0.10165401044326822,Input Frequency Fault
2025-07-18 19:51:00,10.3,270.0,156.4003793,37.32787105,21.9982835,30.41342339,-1.0,-0.11403762890401198,Input Frequency Fault
2025-07-18 05:01:00,10.3,160.0,221.7792649,48.78877191,145.0598821,13.9218031,-1.0,-0.10968313946520042,Input Voltage Instability
2025-07-18 20:05:00,10.3,270.0,229.2171967,49.69183615,0.0,54.22009894,-1.0,-0.07451639355988932,Input Voltage Instability
2025-07-18 20:29:00,10.3,160.0,222.7753283,37.1149397,0.0,44.53383537,-1.0,-0.027380552315179718,Input Frequency Fault
2025-07-18 19:59:00,10.3,160.0,239.479273,61.14641524,0.0,34.5256392,1.0,0.010574351510076074,Normal
2025-07-18 10:21:00,10.3,160.0,268.1178629,48.8458433,93.95232883,11.88741962,1.0,0.03335807005651842,Normal
2025-07-18 14:58:00,10.3,160.0,215.2233949,41.54416472,106.5402796,19.49308386,1.0,0.0279041108406074,Normal
2025-07-18 14:55:00,10.3,270.0,257.9439434,50.76616188,0.0,42.21108355,1.0,0.06353537767332362,Normal
2025-07-18 15:33:00,10.3,270.0,230.2152347,44.63393197,0.0,10.45560445,1.0,0.02399913811409432,Normal
2025-07-18 09:47:00,10.3,160.0,251.5233181,50.25535196,0.0,13.94079348,1.0,0.005403043323698675,Normal
2025-07-18 00:26:00,10.3,270.0,162.1682836,56.0762419,0.0,12.25467714,1.0,0.004048510101596847,Normal
2025-07-18 20:03:00,10.3,270.0,296.5316996,48.12066026,95.26287099,15.07499934,1.0,0.025123873079162418,Normal
2025-07-18 10:05:00,10.3,270.0,106.4634248,49.52309217,0.0,29.97012065,1.0,0.022137709584748366,Normal
2025-07-18 20:31:00,10.3,270.0,281.1820185,61.72500626,0.0,13.50686376,-1.0,-0.006813627759138241,Input Voltage Instability
2025-07-18 15:34:00,10.3,160.0,181.89527,63.14365716,105.0566473,32.01230772,-1.0,-0.004190718466784538,Input Voltage Instability
2025-07-18 19:55:00,10.3,160.0,232.4448106,36.86644523,0.0,52.87456728,1.0,0.017083184730964762,Normal
2025-07-18 10:42:00,10.3,270.0,211.5154523,62.15184968,35.0536596,18.4585981,1.0,0.010709340167476322,Normal
2025-07-18 20:36:00,10.3,270.0,239.9225703,43.04410151,141.9844573,49.10599843,1.0,0.01872383926172355,Normal
2025-07-18 14:58:00,10.3,160.0,283.733163,69.40654221,0.0,44.86265421,1.0,0.03047199446964144,Normal
2025-07-18 10:17:00,10.3,270.0,233.948959,59.98829144,108.6790734,47.48933349,1.0,0.03849016263502114,Normal
2025-07-18 05:33:00,10.3,160.0,283.0079688,38.15043517,107.2766564,57.59131409,1.0,0.04647141816339945,Normal
2025-07-18 05:22:00,10.3,270.0,116.4064997,52.49778187,98.63926041,51.74178468,1.0,0.043547620031316014,Normal
2025-07-18 10:41:00,10.3,270.0,199.6172327,44.45841938,0.0,47.30447808,1.0,0.035388235720821726,Normal
2025-07-18 00:08:00,10.3,270.0,292.5771408,34.42604401,0.0,46.64116829,1.0,0.010945474711625158,Normal
2025-07-18 20:21:00,10.3,160.0,269.2984111,33.34826993,57.68537349,15.4004778,-1.0,-0.000287110385130962,Input Frequency Fault
2025-07-18 05:31:00,10.3,270.0,252.3333858,35.45837695,97.90068546,59.8877186,-1.0,-0.009139596303320618,Input Frequency Fault
2025-07-18 09:53:00,10.3,270.0,299.5271517,39.11504953,0.0,30.47167263,-1.0,-0.03173940103007317,Input Frequency Fault
2025-07-18 10:31:00,10.3,270.0,297.4050876,56.97640801,0.0,10.63293612,-1.0,-0.01831497651552627,Input Frequency Fault
2025-07-18 15:35:00,10.3,270.0,111.2853802,56.63454853,0.0,51.52605254,-1.0,-0.009354770487733588,Input Frequency Fault
2025-07-18 10:46:00,10.3,270.0,183.4747148,66.65060653,142.8122742,53.43036421,1.0,0.008270273248007942,Normal
2025-07-18 20:31:00,10.3,160.0,284.914499,41.72758757,114.0624842,43.80519714,1.0,0.015288032403654783,Normal
2025-07-18 14:57:00,10.3,270.0,210.8407923,62.89572167,117.1094261,10.57457754,1.0,0.017309043129008883,Normal
2025-07-18 20:02:00,10.3,160.0,227.8030726,50.76180053,0.0,45.42540257,1.0,0.019368411758857507,Normal
2025-07-18 10:18:00,10.3,270.0,258.0651998,56.74434152,92.08502011,44.93146946,1.0,0.0358798489796226,Normal
2025-07-18 15:26:00,10.3,270.0,211.4169534,42.84926347,0.0,50.89383477,1.0,0.024242965492051183,Normal
2025-07-18 20:30:00,10.3,160.0,280.440919,42.95031128,0.0,46.79182436,1.0,0.02598062844641319,Normal
2025-07-18 15:20:00,10.3,270.0,224.6738585,39.89883268,136.7077075,44.9380503,1.0,0.033891139633757006,Normal
2025-07-18 14:52:00,10.3,160.0,264.3856514,38.09147983,23.29676112,48.42093249,-1.0,-0.04277461648008468,Input Frequency Fault
2025-07-18 20:32:00,10.3,270.0,253.086864,35.18049817,143.8935729,55.12262821,-1.0,-0.0368668889199702,Input Frequency Fault
2025-07-18 04:52:00,10.3,160.0,180.2919258,67.02252332,94.10657946,42.82652551,-1.0,-0.017895503665099177,Input Frequency Fault
2025-07-18 09:53:00,10.3,270.0,280.7792335,63.3360741,18.6903776,52.10287952,-1.0,-0.030503448700814728,Input Frequency Fault
2025-07-18 20:29:00,10.3,270.0,255.810452,59.67314459,0.0,43.55643719,-1.0,-0.020392442825498125,Input Frequency Fault
2025-07-18 05:29:00,10.3,270.0,256.0164127,55.71026828,149.2193419,40.71922369,-1.0,-0.016074676596985193,Input Frequency Fault
2025-07-18 14:53:00,10.3,160.0,190.9978741,67.73830119,0.0,56.7771024,-1.0,-0.02320060803405527,Input Frequency Fault
2025-07-18 00:35:00,10.3,160.0,100.3311722,56.68410236,112.6931981,10.26610844,-1.0,-0.03619677493937662,Input Frequency Fault
2025-07-18 15:04:00,10.3,270.0,211.0917191,43.38150656,0.0,11.79969243,1.0,0.019846735943959526,Normal
2025-07-18 00:16:00,10.3,270.0,114.4209296,41.24842224,0.0,51.31723659,1.0,0.031052735106183893,Normal
2025-07-18 00:18:00,10.3,270.0,122.0044305,57.18032399,0.0,50.35389978,1.0,0.013922446592811388,Normal
2025-07-18 02:41:00,10.3,270.0,199.8787348,51.03222863,108.1363204,13.95971396,1.0,0.007320197584410937,Normal
2025-07-18 05:13:00,10.3,270.0,114.9551973,43.87835081,70.66444283,33.73563725,1.0,0.0029673268082646698,Normal
2025-07-18 20:33:00,10.3,270.0,187.6242834,44.11305964,98.86715014,33.8439408,1.0,0.01743016704298561,Normal
2025-07-18 04:47:00,10.3,160.0,214.0721051,36.61820095,0.0,17.61087131,1.0,0.02328030334964354,Normal
2025-07-18 15:15:00,10.3,160.0,233.3414848,61.6841935,0.0,53.79031704,1.0,0.022067756660861526,Normal
2025-07-18 05:14:00,10.3,160.0,179.0992068,42.53722492,76.33449683,34.98835083,1.0,0.015780958350861796,Normal
2025-07-18 04:22:00,10.3,160.0,264.9163344,51.38616583,20.80783569,13.52432998,1.0,0.021076268859194447,Normal
2025-07-18 15:28:00,10.3,270.0,169.83069,39.03343669,0.0,41.78596389,1.0,0.02374616501063259,Normal
2025-07-18 10:28:00,10.3,160.0,289.1423772,61.1998259,0.0,32.97558138,1.0,0.05129815131931048,Normal
2025-07-18 09:48:00,10.3,160.0,275.1910331,68.98200698,125.615824,53.90230831,1.0,0.06694335496424336,Normal
2025-07-18 10:30:00,10.3,160.0,102.1817085,34.76736455,137.1963876,34.24275183,1.0,0.0438806729454157,Normal
2025-07-18 19:50:00,10.3,160.0,275.4780149,64.66102598,96.21553475,46.38624098,1.0,0.044542654770100165,Normal
2025-07-18 05:03:00,10.3,160.0,226.402669,69.69626533,0.0,29.99659893,1.0,0.0034943945492193484,Normal
2025-07-18 14:53:00,10.3,160.0,190.6035144,34.31068777,0.0,54.11681993,-1.0,-0.0037417024187835213,Input Frequency Fault
2025-07-18 05:29:00,10.3,270.0,231.949226,34.30646009,0.0,18.72587211,1.0,0.017758418614157834,Normal
2025-07-18 09:51:00,10.3,160.0,251.8974961,56.94746575,108.5816491,11.03871668,1.0,0.012699840359390646,Normal
2025-07-18 10:19:00,10.3,270.0,157.9276452,69.48218771,135.063693,12.89875069,1.0,0.015793966626805822,Normal
2025-07-18 04:47:00,10.3,160.0,224.1986615,57.97087803,123.2470118,52.64665151,-1.0,-0.005318124102751509,Input Frequency Fault
2025-07-18 20:40:00,10.3,160.0,145.6154703,37.25561694,0.0,48.66136521,-1.0,-0.0014603747182116433,Input Frequency Fault
2025-07-18 15:17:00,10.3,270.0,221.4017257,36.9078165,0.0,54.44941869,1.0,0.028120606995203468,Normal
2025-07-18 10:35:00,10.3,160.0,216.1366676,51.13794547,0.0,19.1173239,1.0,0.020062141291133206,Normal
2025-07-18 03:14:00,10.3,270.0,273.0501916,51.99842877,63.79534591,41.79412782,1.0,0.035260516892632265,Normal
2025-07-18 05:36:00,10.3,270.0,291.7387685,64.01264476,109.3913384,56.06572348,1.0,0.05602448576231672,Normal
2025-07-18 05:21:00,10.3,270.0,289.1756551,51.99959417,0.0,19.21365794,1.0,0.06165230498168428,Normal
2025-07-18 00:00:00,10.3,160.0,262.7821687,50.33288826,92.29783699,45.10676315,1.0,0.05498113835646723,Normal
2025-07-18 10:15:00,10.3,160.0,235.6843255,47.11712961,0.0,40.07137247,1.0,0.05069404014012735,Normal
2025-07-18 00:36:00,10.3,270.0,162.9331457,32.86467067,0.0,56.37869001,1.0,0.023488298067738667,Normal
2025-07-18 20:14:00,10.3,160.0,213.1996107,63.35920058,140.61857,18.34515638,1.0,0.04536268950994593,Normal
2025-07-18 07:32:00,10.3,160.0,177.95458,36.33380269,0.473594426,15.72646086,1.0,0.04778714815996116,Normal
2025-07-18 05:26:00,10.3,160.0,257.6681127,43.87718275,0.0,14.75015136,1.0,0.04070131316679787,Normal
2025-07-18 05:22:00,10.3,160.0,268.2088815,66.13570621,134.7227602,13.25245302,1.0,0.051443839998058905,Normal
2025-07-18 20:22:00,10.3,160.0,296.8924632,36.25434387,22.50427318,19.74468766,1.0,0.03191103870786738,Normal
2025-07-18 15:04:00,10.3,270.0,163.3475815,39.60752653,69.28282802,11.29679746,1.0,0.017332465663090546,Normal
2025-07-18 10:27:00,10.3,160.0,113.3850255,35.70613927,29.84379312,57.25354947,1.0,0.01633257667182303,Normal
2025-07-18 15:06:00,10.3,160.0,239.4387773,61.44394525,0.0,12.54759936,1.0,0.0017085685612619472,Normal
2025-07-18 10:18:00,10.3,160.0,103.6963264,61.3322229,99.19894678,53.02947964,-1.0,-0.0073145088777393785,Input Frequency Fault
2025-07-18 10:15:00,10.3,160.0,166.7117014,40.32501745,4.024959555,46.38741155,-1.0,-0.02044735406769238,Input Frequency Fault
2025-07-18 05:38:00,10.3,270.0,122.3446228,43.47812939,103.6498555,17.42574404,-1.0,-0.007749576309909967,Input Frequency Fault
2025-07-18 20:28:00,10.3,160.0,253.4563501,55.61460895,0.0,16.74053352,1.0,0.008438978691455878,Normal
2025-07-18 10:00:00,10.3,160.0,290.646767,31.49835356,102.7349846,52.9709791,1.0,0.007559079068048424,Normal
2025-07-18 20:14:00,10.3,270.0,188.4315321,44.45103356,0.0,48.34660406,1.0,0.017940097263396293,Normal
2025-07-18 09:52:00,10.3,270.0,162.5874371,59.567383,121.198505,41.74221362,1.0,0.005761571458273718,Normal
2025-07-18 00:36:00,10.3,160.0,255.7409752,64.76671748,100.0097274,46.02124144,1.0,0.02663652576768588,Normal
2025-07-18 10:33:00,10.3,270.0,250.8273546,32.23571948,0.0,33.33126569,1.0,0.04651168123754462,Normal
2025-07-18 19:58:00,10.3,270.0,252.1982041,32.43013154,92.11949809,14.4379959,1.0,0.04236216702585088,Normal
2025-07-18 20:35:00,10.3,270.0,130.0226133,64.76383014,125.5163166,53.03383643,1.0,0.03949737673482662,Normal
2025-07-18 02:22:00,10.3,160.0,222.263068,32.04079977,16.91339855,12.76679381,1.0,0.0404391974856978,Normal
2025-07-18 14:30:00,10.3,160.0,210.6308231,49.03545567,119.3489514,47.32035359,1.0,0.04837118978423166,Normal
2025-07-18 05:37:00,10.3,270.0,163.0273019,43.58409916,43.47536217,41.91252266,1.0,0.033815490658244074,Normal
2025-07-18 00:07:00,10.3,160.0,111.6814315,62.30938225,0.0,29.33056717,1.0,0.031115110025435266,Normal
2025-07-18 15:10:00,10.3,270.0,224.7134945,43.36315749,0.0,57.51459564,1.0,0.03861035076581032,Normal
2025-07-18 10:19:00,10.3,160.0,291.5036605,59.53853757,19.88127803,13.28313634,1.0,0.056130780285514326,Normal
2025-07-18 10:32:00,10.3,270.0,296.7572917,31.36806646,0.0,52.18172367,1.0,0.03297678510227331,Normal
2025-07-18 09:53:00,10.3,160.0,197.5660993,69.25793731,120.4944427,16.170276,1.0,0.060093024789349414,Normal
2025-07-18 20:01:00,10.3,160.0,219.1557094,33.04378138,147.7408735,57.5827531,1.0,0.04003106930158995,Normal
2025-07-18 00:22:00,10.3,270.0,222.1506868,55.73301012,27.23024737,27.55915987,1.0,0.03259951704893055,Normal
2025-07-18 20:44:00,10.3,160.0,278.9614538,42.49877315,0.0,30.06765885,1.0,0.03692985507574581,Normal
2025-07-18 19:51:00,10.3,160.0,265.235403,51.49251437,120.3943531,16.07289301,1.0,0.04576635322591527,Normal
2025-07-18 09:47:00,10.3,160.0,281.2325762,66.88429452,141.1634106,19.89524431,1.0,0.027137629906012484,Normal
2025-07-18 00:29:00,10.3,160.0,286.7515086,57.81519171,0.0,30.39589724,1.0,0.02290186031498931,Normal
2025-07-18 10:42:00,10.3,160.0,193.5769371,36.32429963,116.7527055,16.27027786,1.0,0.009727665462160695,Normal
2025-07-18 00:45:00,10.3,160.0,215.0814713,33.81896173,0.0,33.91364686,1.0,0.014773951510814343,Normal
2025-07-18 14:56:00,10.3,160.0,149.1521451,33.4894377,55.53262111,12.02548082,-1.0,-0.0324969822059889,Input Frequency Fault
2025-07-18 20:41:00,10.3,270.0,101.6597476,65.67666799,0.0,56.87144802,1.0,0.028430923154060872,Normal
2025-07-18 20:29:00,10.3,160.0,233.4426793,51.54731035,135.4050267,19.50445242,-1.0,-0.002103667002479992,Input Voltage Instability
2025-07-18 10:24:00,10.3,160.0,211.1974927,44.95872596,0.0,26.86964823,-1.0,-0.018181942980436905,Input Frequency Fault
2025-07-18 00:00:00,10.3,160.0,110.9629205,42.94646917,36.87601647,16.47297299,-1.0,-0.02190571487458509,Input Frequency Fault
2025-07-18 04:31:00,10.3,160.0,113.8479309,67.70023581,58.56484559,11.73924457,-1.0,-0.0282561507703441,Input Frequency Fault
2025-07-18 15:23:00,10.3,270.0,258.8717165,65.97646895,111.1210234,11.88892564,-1.0,-0.016327346630487183,Input Frequency Fault
2025-07-18 00:30:00,10.3,160.0,262.8176221,61.78284416,0.0,44.48880024,1.0,0.000504453011657191,Normal
2025-07-18 20:35:00,10.3,270.0,142.8783894,66.77484989,30.13187156,32.56542946,1.0,0.0016798021973197241,Normal
2025-07-18 10:25:00,10.3,160.0,238.9714041,44.28073518,0.0,53.76336113,1.0,0.002778276851188699,Normal
2025-07-18 00:16:00,10.3,270.0,288.6043914,39.14197753,99.1873533,48.3851578,1.0,0.03445351028212301,Normal
2025-07-18 11:59:00,10.3,270.0,109.7030425,67.47201321,100.4806613,19.81778796,1.0,0.027922521123783406,Normal
2025-07-18 10:25:00,10.3,160.0,292.2873822,59.16705687,0.0,14.33860824,1.0,0.017682425431462645,Normal
2025-07-18 15:19:00,10.3,270.0,188.1220571,38.15419733,17.59515393,18.42849538,1.0,0.021847130192361064,Normal
2025-07-18 00:33:00,10.3,270.0,232.5788941,40.03448973,68.47150279,27.97081951,1.0,0.027974700752101678,Normal
2025-07-18 15:42:00,10.3,160.0,265.850381,38.0822625,99.44163357,13.79914931,1.0,0.032027078531509545,Normal
2025-07-18 10:44:00,10.3,160.0,252.0939429,51.85401968,66.01107028,11.04670094,1.0,0.04170841719860785,Normal
2025-07-18 10:05:00,10.3,160.0,270.8174956,63.28656585,129.1772126,18.65918689,1.0,0.04551041089928365,Normal
2025-07-18 20:21:00,10.3,160.0,134.2990829,42.59959906,0.0,34.431029,1.0,0.03953579734459889,Normal
2025-07-18 20:31:00,10.3,160.0,191.1236753,66.5833083,0.0,18.1329666,-1.0,-9.235865729967374e-05,Input Frequency Fault
2025-07-18 15:29:00,10.3,160.0,259.1782724,67.76506681,0.0,15.37484244,-1.0,-0.013497186400831862,Input Frequency Fault
2025-07-18 09:54:00,10.3,270.0,159.7543663,58.5940274,52.78449632,40.76765477,1.0,0.016419561198532717,Normal
2025-07-18 00:00:00,10.3,270.0,262.8595117,31.80097534,94.29842914,57.65214357,1.0,0.028995524878044632,Normal
2025-07-18 15:32:00,10.3,160.0,218.8534307,36.10451945,146.8956288,46.61693497,1.0,0.037811263627410885,Normal
2025-07-18 14:49:00,10.3,160.0,115.0170981,56.18731222,30.5141972,34.95788122,1.0,0.037694287370322266,Normal
2025-07-18 10:26:00,10.3,160.0,294.4324807,67.2615211,0.0,46.6464637,1.0,0.03085804440313361,Normal
2025-07-18 15:30:00,10.3,270.0,152.4857403,41.72698891,0.0,44.68513062,1.0,0.021652597494266734,Normal
2025-07-18 19:57:00,10.3,160.0,123.7567719,58.68334374,0.0,18.67300248,-1.0,-0.015253168002878403,Input Frequency Fault
2025-07-18 05:09:00,10.3,160.0,228.6483055,43.5949298,0.0,46.57490403,1.0,0.0068442409725454345,Normal
2025-07-18 20:26:00,10.3,160.0,118.3616937,61.30436878,0.0,54.51318139,-1.0,-0.009583085122928825,Input Frequency Fault
2025-07-18 15:25:00,10.3,270.0,123.9996556,43.6767265,0.0,51.85315444,-1.0,-0.02594533377335423,Input Frequency Fault
2025-07-18 05:28:00,10.3,270.0,273.2537117,43.0683757,0.0,13.53564633,-1.0,-0.0012180193077593882,Input Frequency Fault
2025-07-18 05:38:00,10.3,270.0,114.3331535,40.26380553,58.30948025,18.52515104,-1.0,-0.02315713292967897,Input Frequency Fault
2025-07-18 20:00:00,10.3,160.0,167.1859681,59.18662693,114.555389,17.91728868,-1.0,-0.009517592896594207,Input Frequency Fault
2025-07-18 15:32:00,10.3,160.0,210.0678631,58.11000898,0.0,18.77852998,-1.0,-0.013055151430721446,Input Frequency Fault
2025-07-18 09:53:00,10.3,160.0,270.0760679,59.0466609,63.76777689,10.34209486,-1.0,-0.014972451386247754,Input Frequency Fault
2025-07-18 00:17:00,10.3,160.0,196.2487292,59.15508378,0.0,55.07646994,-1.0,-0.023101932557251736,Input Frequency Fault
2025-07-18 05:15:00,10.3,160.0,292.5554774,47.03595108,47.12330356,17.41370091,1.0,0.005981871169192965,Normal
2025-07-18 05:36:00,10.3,160.0,228.0503599,38.53258278,56.58042375,40.45274561,1.0,0.016517690690616704,Normal
2025-07-18 20:23:00,10.3,270.0,214.6277052,51.25757421,144.3849173,12.47559124,1.0,0.019851965894769286,Normal
2025-07-18 15:01:00,10.3,270.0,218.3475179,65.20946819,70.05663385,31.26832225,1.0,0.012552615518790666,Normal
2025-07-18 00:24:00,10.3,160.0,215.3267631,57.0447313,96.98098735,16.82312815,1.0,0.003211299490214259,Normal
2025-07-18 15:42:00,10.3,270.0,239.2656384,59.63541507,0.0,12.158508,-1.0,-0.001992143989397066,Input Frequency Fault
2025-07-18 20:13:00,10.3,160.0,233.5815189,33.12108774,134.8430818,26.69605199,1.0,0.0008929547192610965,Normal
2025-07-18 15:16:00,10.3,270.0,226.5875613,36.2974449,0.0,40.98836938,1.0,0.016559526075466457,Normal
2025-07-18 15:03:00,10.3,160.0,281.1287281,62.30146618,91.98916455,18.97322828,1.0,0.024276615731781692,Normal
2025-07-18 20:29:00,10.3,270.0,294.8126495,47.95961575,0.0,40.76322385,1.0,0.032958305625209294,Normal
2025-07-18 15:09:00,10.3,270.0,163.0028765,63.57046679,0.0,43.22571678,1.0,0.038908736053153925,Normal
2025-07-18 00:19:00,10.3,160.0,210.4002453,49.89927967,135.7891602,57.45929891,1.0,0.055911630213426544,Normal
2025-07-18 10:05:00,10.3,160.0,210.6416617,57.33280709,0.0,50.72721777,1.0,0.04177684860387909,Normal
2025-07-18 05:31:00,10.3,270.0,291.8151793,33.55072761,0.0,59.21601358,1.0,0.03931305311754196,Normal
2025-07-18 04:57:00,10.3,270.0,263.7053002,50.89171078,96.79865864,10.18645696,1.0,0.043816907253350024,Normal
2025-07-18 10:41:00,10.3,160.0,236.2615595,57.90526769,145.1179721,56.10120924,1.0,0.04274010938969275,Normal
2025-07-18 10:32:00,10.3,160.0,214.2883622,32.13328465,128.4775573,44.60164464,1.0,0.033872698767335896,Normal
2025-07-18 14:59:00,10.3,160.0,178.9827016,50.73257582,38.95486219,44.89621484,1.0,0.0237759668147135,Normal
2025-07-18 10:27:00,10.3,270.0,295.9746543,44.99433813,107.0735651,10.32645981,1.0,0.040703605955865974,Normal
2025-07-18 05:25:00,10.3,270.0,232.5326998,52.62834021,140.0628141,50.56551948,1.0,0.022953231111103034,Normal
2025-07-18 15:41:00,10.3,160.0,216.6419385,57.91552465,113.4968016,34.41085734,-1.0,-0.010752921722275544,Input Voltage Instability
2025-07-18 05:29:00,10.3,270.0,181.6852052,50.59410743,0.0,56.53289615,1.0,0.013482808719310513,Normal
2025-07-18 15:10:00,10.3,270.0,139.9605981,33.6669466,97.49084169,57.13350882,1.0,0.008197299613453113,Normal
2025-07-18 05:26:00,10.3,160.0,272.9741081,61.17920884,93.46915833,40.47061112,1.0,0.0290172408521438,Normal
2025-07-18 05:35:00,10.3,160.0,121.920947,63.52976932,0.0,15.44611975,1.0,0.030150247124794027,Normal
2025-07-18 20:35:00,10.3,160.0,286.1606001,60.01876622,0.0,54.62963695,1.0,0.04569144777110884,Normal
2025-07-18 00:24:00,10.3,160.0,217.0526654,35.57403119,90.65464653,56.86566788,1.0,0.045466352123586296,Normal
2025-07-18 15:17:00,10.3,160.0,167.6159705,62.86347136,23.43565459,58.53363443,1.0,0.022895209030464714,Normal
2025-07-18 09:12:00,10.3,160.0,113.5206391,58.72954611,122.7068648,32.66252506,-1.0,-0.004050948159976475,Input Frequency Fault
2025-07-18 09:47:00,10.3,270.0,160.7798398,59.98130142,50.97526098,33.84779096,-1.0,-0.0059133364621415385,Input Frequency Fault
2025-07-18 20:08:00,10.3,270.0,233.9771173,48.10271064,62.52761496,11.94401875,1.0,0.0027275814761620887,Normal
2025-07-18 10:23:00,10.3,160.0,185.7858109,33.64599787,0.0,11.92566903,1.0,0.008596453409218496,Normal
2025-07-18 05:30:00,10.3,160.0,288.3682335,64.46767702,27.56434386,10.03270335,1.0,0.018390001693437463,Normal
2025-07-18 05:17:00,10.3,270.0,230.3930389,62.30405678,0.0,45.13041284,1.0,0.024356947820378116,Normal
2025-07-18 10:30:00,10.3,270.0,118.8034918,56.19373857,0.0,49.73845339,1.0,0.024751609849391676,Normal
2025-07-18 15:40:00,10.3,270.0,145.2572971,51.88150995,124.8470641,46.16722728,1.0,0.030313129703931685,Normal
2025-07-18 19:54:00,10.3,270.0,297.3476744,57.78430717,100.2440569,32.16528359,1.0,0.020996010192190162,Normal
2025-07-18 10:42:00,10.3,270.0,251.6064755,48.84479157,140.4426331,31.33281132,1.0,0.035918569618289264,Normal
2025-07-18 15:24:00,10.3,160.0,169.699746,49.0519422,0.0,40.68174651,1.0,0.04280095886292179,Normal
2025-07-18 00:00:00,10.3,160.0,266.2881357,40.56962071,140.0141659,18.92676948,1.0,0.055046857219156975,Normal
2025-07-18 00:03:00,10.3,160.0,142.7784,63.67280722,0.0,48.78797152,1.0,0.04734202799612136,Normal
2025-07-18 10:32:00,10.3,270.0,230.0969321,52.81739142,6.522576189,41.21976499,1.0,0.01626016921554535,Normal
2025-07-18 10:04:00,10.3,270.0,260.3170767,68.14198976,115.2947143,52.83357908,1.0,0.01674797412172585,Normal
2025-07-18 05:23:00,10.3,270.0,251.8433959,68.00664249,118.1606842,52.64373391,1.0,0.011589763895516081,Normal
2025-07-18 15:33:00,10.3,270.0,299.7638387,30.71017288,0.0,11.98791461,1.0,0.03892273314332306,Normal
2025-07-18 00:16:00,10.27337689,159.0,114.4209296,41.24842224,0.0,51.31723659,-1.0,-0.0035966087341866015,Input Voltage Instability
2025-07-18 20:07:00,11.2,220.0,225.0,50.0,60.0,15.87977595,1.0,0.010059585243530955,Normal
2025-07-18 05:22:00,11.1,220.0,225.0,50.0,60.0,13.25245302,1.0,0.05949913081367869,Normal
2025-07-18 20:29:00,11.0,220.0,225.0,50.0,60.0,40.76322385,1.0,0.06275142028051583,Normal
2025-07-18 00:24:00,10.9,220.0,225.0,50.0,60.0,16.82312815,1.0,0.06340311497842183,Normal
2025-07-18 20:42:00,10.8,220.0,225.0,50.0,60.0,33.78394993,1.0,0.060750171845204204,Normal
2025-07-18 20:03:00,10.7,220.0,225.0,50.0,60.0,15.07499934,1.0,0.06655201878298322,Normal
2025-07-18 10:42:00,11.2,220.0,225.0,50.0,60.0,16.27027786,1.0,0.04603907368213711,Normal
2025-07-18 19:57:00,11.1,220.0,225.0,50.0,60.0,13.20816492,-1.0,-0.00034902836813704985,Unknown Anomaly
2025-07-18 05:23:00,11.0,220.0,225.0,50.0,60.0,52.64373391,-1.0,-0.04841448592034331,Unknown Anomaly
2025-07-18 00:00:00,10.9,220.0,225.0,50.0,60.0,57.65214357,1.0,0.07736187538886824,Normal
2025-07-18 20:30:00,10.8,220.0,225.0,50.0,60.0,46.79182436,1.0,0.08687481421465554,Normal
2025-07-18 15:32:00,10.7,220.0,225.0,50.0,60.0,46.61693497,1.0,0.0904142793888193,Normal
2025-07-18 04:47:00,10.6,220.0,225.0,50.0,60.0,52.64665151,1.0,0.08248819429870052,Normal
2025-07-18 20:21:00,10.5,220.0,225.0,50.0,60.0,15.4004778,1.0,0.08494985626989798,Normal
2025-07-18 10:18:00,10.4,220.0,225.0,50.0,60.0,44.93146946,1.0,0.0830061379838658,Normal
